user_id,plan_id,plan_name,billing_cycle,status,mrr,start_date,end_date,cancellation_reason
1775,1,Free,monthly,upgraded,0.0,2026-05-02,2026-06-30,
1776,6,Enterprise,monthly,active,199.0,2025-03-25,,
1777,5,Pro,annual,active,40.83,2025-09-05,,
1778,6,Enterprise,monthly,canceled,199.0,2025-05-18,2025-07-05,Missing features
1779,2,Starter,monthly,active,15.0,2025-05-16,,
1780,1,Free,monthly,active,0.0,2026-04-04,,
1781,1,Free,monthly,canceled,0.0,2026-02-27,2026-03-28,Poor support experience
1782,6,Enterprise,monthly,canceled,199.0,2026-04-02,2026-05-01,Budget cuts
1783,6,Enterprise,monthly,active,199.0,2025-01-16,,
1784,1,Free,monthly,active,0.0,2026-06-21,,
1785,1,Free,monthly,active,0.0,2025-08-25,,
1786,4,Pro,monthly,active,49.0,2026-06-22,,
1787,1,Free,monthly,active,0.0,2026-05-23,,
1788,1,Free,monthly,active,0.0,2024-12-16,,
1789,1,Free,monthly,active,0.0,2025-01-12,,
1790,2,Starter,monthly,active,15.0,2025-03-18,,
1791,2,Starter,monthly,canceled,15.0,2026-05-17,2026-06-11,No longer needed
1792,2,Starter,monthly,active,15.0,2026-04-15,,
1793,6,Enterprise,monthly,canceled,199.0,2024-10-07,2025-12-19,Too expensive
1794,3,Starter,annual,active,12.5,2026-04-19,,
1795,1,Free,monthly,active,0.0,2026-04-26,,
1796,1,Free,monthly,active,0.0,2026-04-29,,
1797,6,Enterprise,monthly,active,199.0,2024-08-11,,
1798,1,Free,monthly,canceled,0.0,2024-09-17,2024-10-10,Budget cuts
1799,2,Starter,monthly,active,15.0,2025-12-05,,
1800,7,Enterprise,annual,canceled,165.83,2024-06-20,2026-03-31,Poor support experience
1801,1,Free,monthly,active,0.0,2025-08-23,,
1802,1,Free,monthly,active,0.0,2026-05-07,,
1803,3,Starter,annual,active,12.5,2026-02-04,,
1804,1,Free,monthly,active,0.0,2025-06-17,,
1805,1,Free,monthly,active,0.0,2026-06-02,,
1806,1,Free,monthly,active,0.0,2024-08-30,,
1807,2,Starter,monthly,canceled,15.0,2025-01-23,2025-05-26,Too expensive
1808,6,Enterprise,monthly,active,199.0,2024-08-28,,
1809,7,Enterprise,annual,active,165.83,2024-12-31,,
1810,6,Enterprise,monthly,canceled,199.0,2024-12-20,2026-02-21,Too expensive
1811,5,Pro,annual,canceled,40.83,2025-07-15,2025-08-14,Poor support experience
1812,6,Enterprise,monthly,active,199.0,2025-11-19,,
1813,4,Pro,monthly,canceled,49.0,2024-03-16,2025-07-27,Budget cuts
1814,4,Pro,monthly,active,49.0,2025-11-25,,
1815,1,Free,monthly,active,0.0,2024-01-16,,
1816,4,Pro,monthly,active,49.0,2025-09-22,,
1817,1,Free,monthly,canceled,0.0,2025-10-12,2026-06-01,Poor support experience
1818,4,Pro,monthly,active,49.0,2026-04-02,,
1819,3,Starter,annual,active,12.5,2024-05-09,,
1820,1,Free,monthly,active,0.0,2025-01-24,,
1821,4,Pro,monthly,active,49.0,2026-06-08,,
1822,4,Pro,monthly,active,49.0,2025-05-14,,
1823,1,Free,monthly,active,0.0,2025-09-15,,
1824,6,Enterprise,monthly,active,199.0,2024-09-02,,
1825,2,Starter,monthly,upgraded,15.0,2026-04-23,2026-06-30,
1826,7,Enterprise,annual,active,165.83,2025-02-26,,
1827,2,Starter,monthly,active,15.0,2025-12-22,,
1828,1,Free,monthly,active,0.0,2025-05-30,,
1829,5,Pro,annual,canceled,40.83,2026-02-06,2026-03-08,No longer needed
1830,1,Free,monthly,active,0.0,2025-07-09,,
1831,1,Free,monthly,active,0.0,2025-01-15,,
1832,2,Starter,monthly,active,15.0,2024-03-23,,
1833,4,Pro,monthly,active,49.0,2024-07-23,,
1834,6,Enterprise,monthly,active,199.0,2025-10-20,,
1835,6,Enterprise,monthly,active,199.0,2025-12-23,,
1836,1,Free,monthly,upgraded,0.0,2026-05-06,2026-06-30,
1837,3,Starter,annual,active,12.5,2024-08-06,,
1838,6,Enterprise,monthly,active,199.0,2024-12-11,,
1839,3,Starter,annual,active,12.5,2026-05-13,,
1840,1,Free,monthly,canceled,0.0,2026-02-02,2026-03-02,Poor support experience
1841,1,Free,monthly,active,0.0,2025-05-06,,
1842,1,Free,monthly,active,0.0,2024-02-18,,
1843,2,Starter,monthly,canceled,15.0,2024-12-26,2026-02-01,Missing features
1844,5,Pro,annual,canceled,40.83,2024-09-28,2026-04-01,Switched to competitor
1845,4,Pro,monthly,active,49.0,2025-10-19,,
1846,4,Pro,monthly,active,49.0,2024-10-03,,
1847,6,Enterprise,monthly,active,199.0,2025-12-20,,
1848,7,Enterprise,annual,active,165.83,2024-09-21,,
1849,4,Pro,monthly,canceled,49.0,2024-09-22,2025-12-14,Switched to competitor
1850,1,Free,monthly,upgraded,0.0,2026-05-14,2026-06-30,
1851,2,Starter,monthly,active,15.0,2025-11-13,,
1852,1,Free,monthly,canceled,0.0,2025-12-07,2026-05-23,Poor support experience
1853,6,Enterprise,monthly,canceled,199.0,2026-05-09,2026-06-02,Switched to competitor
1854,6,Enterprise,monthly,canceled,199.0,2025-12-24,2026-04-01,No longer needed
1855,1,Free,monthly,canceled,0.0,2025-01-05,2026-05-06,Too expensive
1856,1,Free,monthly,canceled,0.0,2026-04-24,2026-06-13,Missing features
1857,1,Free,monthly,active,0.0,2025-12-12,,
1858,1,Free,monthly,active,0.0,2024-01-22,,
1859,1,Free,monthly,active,0.0,2026-04-28,,
1860,1,Free,monthly,active,0.0,2025-07-04,,
1861,4,Pro,monthly,active,49.0,2025-05-07,,
1862,1,Free,monthly,canceled,0.0,2024-09-07,2025-08-30,Poor support experience
1863,1,Free,monthly,canceled,0.0,2025-03-30,2025-05-24,Missing features
1864,1,Free,monthly,active,0.0,2026-03-19,,
1865,7,Enterprise,annual,active,165.83,2024-09-17,,
1866,3,Starter,annual,active,12.5,2025-04-30,,
1867,5,Pro,annual,canceled,40.83,2024-11-10,2025-05-05,Switched to competitor
1868,3,Starter,annual,active,12.5,2025-10-24,,
1869,1,Free,monthly,active,0.0,2026-01-10,,
1870,2,Starter,monthly,active,15.0,2025-07-17,,
1871,1,Free,monthly,active,0.0,2025-07-23,,
1872,7,Enterprise,annual,active,165.83,2024-06-21,,
1873,5,Pro,annual,active,40.83,2025-06-12,,
1874,4,Pro,monthly,canceled,49.0,2024-06-30,2024-11-30,No longer needed
1875,2,Starter,monthly,canceled,15.0,2024-09-15,2025-05-11,No longer needed
1876,4,Pro,monthly,active,49.0,2025-03-07,,
1877,1,Free,monthly,active,0.0,2024-05-08,,
1878,2,Starter,monthly,active,15.0,2024-09-06,,
1879,4,Pro,monthly,active,49.0,2024-09-16,,
1880,3,Starter,annual,active,12.5,2025-04-15,,
1881,5,Pro,annual,canceled,40.83,2024-06-17,2025-11-18,Poor support experience
1882,3,Starter,annual,active,12.5,2026-02-06,,
1883,4,Pro,monthly,active,49.0,2025-11-18,,
1884,1,Free,monthly,canceled,0.0,2024-02-27,2025-06-04,Switched to competitor
1885,2,Starter,monthly,active,15.0,2024-08-27,,
1886,6,Enterprise,monthly,canceled,199.0,2025-01-27,2025-04-28,Too expensive
1887,3,Starter,annual,canceled,12.5,2025-07-24,2026-01-21,Poor support experience
1888,1,Free,monthly,upgraded,0.0,2026-06-22,2026-06-30,
1889,5,Pro,annual,active,40.83,2026-01-19,,
1890,2,Starter,monthly,canceled,15.0,2026-02-12,2026-03-14,Budget cuts
1891,5,Pro,annual,active,40.83,2026-03-29,,
1892,4,Pro,monthly,active,49.0,2025-11-13,,
1893,4,Pro,monthly,canceled,49.0,2024-03-21,2024-04-27,Missing features
1894,7,Enterprise,annual,active,165.83,2026-06-29,,
1895,1,Free,monthly,active,0.0,2025-01-04,,
1896,4,Pro,monthly,active,49.0,2026-05-14,,
1897,3,Starter,annual,canceled,12.5,2025-06-22,2025-11-26,No longer needed
1898,3,Starter,annual,upgraded,12.5,2026-03-31,2026-06-30,
1899,6,Enterprise,monthly,active,199.0,2024-09-04,,
1900,3,Starter,annual,active,12.5,2025-10-21,,
1901,1,Free,monthly,active,0.0,2025-08-03,,
1902,6,Enterprise,monthly,canceled,199.0,2025-11-16,2026-02-28,Missing features
1903,1,Free,monthly,active,0.0,2024-10-14,,
1904,1,Free,monthly,active,0.0,2025-09-01,,
1905,6,Enterprise,monthly,canceled,199.0,2025-04-17,2026-05-14,Missing features
1906,1,Free,monthly,active,0.0,2025-02-20,,
1907,6,Enterprise,monthly,active,199.0,2025-10-15,,
1908,1,Free,monthly,active,0.0,2024-07-11,,
1909,4,Pro,monthly,active,49.0,2025-12-09,,
1910,6,Enterprise,monthly,canceled,199.0,2024-08-08,2026-06-19,No longer needed
1911,1,Free,monthly,active,0.0,2026-01-13,,
1912,4,Pro,monthly,canceled,49.0,2024-05-31,2025-04-01,Poor support experience
1913,5,Pro,annual,canceled,40.83,2024-07-08,2025-01-26,Poor support experience
1914,4,Pro,monthly,active,49.0,2025-10-05,,
1915,7,Enterprise,annual,canceled,165.83,2024-09-17,2026-06-28,Switched to competitor
1916,6,Enterprise,monthly,canceled,199.0,2024-04-14,2024-10-14,No longer needed
1917,1,Free,monthly,canceled,0.0,2025-10-09,2026-03-20,Poor support experience
1918,1,Free,monthly,active,0.0,2026-05-30,,
1919,6,Enterprise,monthly,canceled,199.0,2024-08-17,2026-02-04,No longer needed
1920,5,Pro,annual,canceled,40.83,2024-07-09,2025-10-06,Poor support experience
1921,2,Starter,monthly,active,15.0,2024-07-06,,
1922,3,Starter,annual,active,12.5,2024-03-09,,
1923,1,Free,monthly,active,0.0,2025-05-12,,
1924,1,Free,monthly,active,0.0,2024-08-13,,
1925,1,Free,monthly,canceled,0.0,2025-01-30,2026-01-20,No longer needed
1926,1,Free,monthly,active,0.0,2025-01-12,,
1927,4,Pro,monthly,active,49.0,2026-01-13,,
1928,3,Starter,annual,active,12.5,2026-05-26,,
1929,7,Enterprise,annual,canceled,165.83,2025-11-30,2026-03-17,Switched to competitor
1930,4,Pro,monthly,active,49.0,2025-09-27,,
1931,4,Pro,monthly,active,49.0,2025-04-06,,
1932,2,Starter,monthly,active,15.0,2025-08-31,,
1933,1,Free,monthly,active,0.0,2025-10-08,,
1934,2,Starter,monthly,active,15.0,2024-02-01,,
1935,1,Free,monthly,active,0.0,2025-08-23,,
1936,1,Free,monthly,canceled,0.0,2025-08-28,2025-12-20,Too expensive
1937,2,Starter,monthly,canceled,15.0,2025-06-23,2025-10-25,Too expensive
1938,5,Pro,annual,active,40.83,2026-02-21,,
1939,4,Pro,monthly,canceled,49.0,2025-08-25,2026-06-21,Missing features
1940,1,Free,monthly,active,0.0,2024-05-20,,
1941,5,Pro,annual,active,40.83,2024-06-24,,
1942,3,Starter,annual,canceled,12.5,2025-04-07,2026-06-28,Too expensive
1943,2,Starter,monthly,active,15.0,2025-11-04,,
1944,4,Pro,monthly,active,49.0,2026-01-15,,
1945,1,Free,monthly,active,0.0,2024-09-05,,
1946,7,Enterprise,annual,active,165.83,2026-04-08,,
1947,4,Pro,monthly,active,49.0,2026-01-10,,
1948,1,Free,monthly,active,0.0,2024-11-23,,
1949,7,Enterprise,annual,canceled,165.83,2025-11-11,2026-04-08,Budget cuts
1950,1,Free,monthly,active,0.0,2026-05-29,,
1951,2,Starter,monthly,canceled,15.0,2026-01-10,2026-05-28,No longer needed
1952,1,Free,monthly,active,0.0,2026-01-21,,
1953,1,Free,monthly,active,0.0,2025-10-05,,
1954,2,Starter,monthly,active,15.0,2024-12-27,,
1955,1,Free,monthly,canceled,0.0,2025-07-17,2025-09-22,Switched to competitor
1956,2,Starter,monthly,canceled,15.0,2024-11-13,2026-05-25,Poor support experience
1957,1,Free,monthly,active,0.0,2025-05-31,,
1958,1,Free,monthly,active,0.0,2025-08-05,,
1959,3,Starter,annual,active,12.5,2026-06-29,,
1960,1,Free,monthly,active,0.0,2026-06-21,,
1961,2,Starter,monthly,active,15.0,2024-07-04,,
1962,3,Starter,annual,active,12.5,2026-06-06,,
1963,4,Pro,monthly,canceled,49.0,2024-01-23,2024-12-15,Budget cuts
1964,4,Pro,monthly,upgraded,49.0,2026-04-15,2026-06-30,
1965,1,Free,monthly,canceled,0.0,2025-02-17,2025-11-23,No longer needed
1966,1,Free,monthly,active,0.0,2024-06-23,,
1967,1,Free,monthly,upgraded,0.0,2026-03-29,2026-06-30,
1968,3,Starter,annual,active,12.5,2024-04-09,,
1969,2,Starter,monthly,active,15.0,2025-10-19,,
1970,1,Free,monthly,active,0.0,2024-07-04,,
1971,4,Pro,monthly,active,49.0,2025-07-05,,
1972,1,Free,monthly,active,0.0,2024-10-15,,
1973,3,Starter,annual,active,12.5,2026-03-24,,
1974,5,Pro,annual,canceled,40.83,2026-03-12,2026-06-23,Budget cuts
1975,6,Enterprise,monthly,active,199.0,2024-12-19,,
1976,6,Enterprise,monthly,active,199.0,2024-11-08,,
1977,4,Pro,monthly,active,49.0,2026-02-05,,
1978,4,Pro,monthly,active,49.0,2024-06-29,,
1979,2,Starter,monthly,active,15.0,2025-12-09,,
1980,3,Starter,annual,active,12.5,2025-05-26,,
1981,3,Starter,annual,active,12.5,2026-03-23,,
1982,1,Free,monthly,active,0.0,2025-12-19,,
1983,7,Enterprise,annual,canceled,165.83,2025-01-17,2026-01-07,Too expensive
1984,2,Starter,monthly,active,15.0,2026-06-26,,
1985,7,Enterprise,annual,active,165.83,2026-02-20,,
1986,2,Starter,monthly,active,15.0,2025-05-07,,
1987,1,Free,monthly,active,0.0,2026-04-26,,
1988,2,Starter,monthly,active,15.0,2025-07-18,,
1989,1,Free,monthly,active,0.0,2024-10-06,,
1990,6,Enterprise,monthly,active,199.0,2025-03-15,,
1991,4,Pro,monthly,active,49.0,2025-05-26,,
1992,6,Enterprise,monthly,active,199.0,2025-04-11,,
1993,4,Pro,monthly,canceled,49.0,2025-05-24,2025-10-11,No longer needed
1994,1,Free,monthly,upgraded,0.0,2026-06-10,2026-06-30,
1995,1,Free,monthly,active,0.0,2025-09-17,,
1996,7,Enterprise,annual,active,165.83,2025-10-21,,
1997,3,Starter,annual,active,12.5,2025-07-03,,
1998,1,Free,monthly,active,0.0,2024-04-08,,
1999,3,Starter,annual,active,12.5,2026-05-11,,
2000,1,Free,monthly,canceled,0.0,2025-07-11,2025-11-24,Too expensive
2001,1,Free,monthly,canceled,0.0,2025-07-17,2026-03-20,No longer needed
2002,1,Free,monthly,active,0.0,2024-03-04,,
2003,1,Free,monthly,canceled,0.0,2026-05-14,2026-06-27,Switched to competitor
2004,1,Free,monthly,active,0.0,2026-02-03,,
2005,3,Starter,annual,active,12.5,2024-08-01,,
2006,1,Free,monthly,active,0.0,2024-07-24,,
2007,1,Free,monthly,canceled,0.0,2026-01-24,2026-04-04,No longer needed
2008,1,Free,monthly,canceled,0.0,2025-01-29,2026-03-08,Budget cuts
2009,1,Free,monthly,active,0.0,2024-04-12,,
2010,2,Starter,monthly,active,15.0,2025-12-12,,
2011,7,Enterprise,annual,active,165.83,2026-04-11,,
2012,3,Starter,annual,canceled,12.5,2026-02-23,2026-04-18,Too expensive
2013,2,Starter,monthly,active,15.0,2025-07-08,,
2014,3,Starter,annual,active,12.5,2026-06-01,,
2015,1,Free,monthly,active,0.0,2025-08-10,,
2016,4,Pro,monthly,active,49.0,2025-12-03,,
2017,2,Starter,monthly,active,15.0,2024-04-25,,
2018,1,Free,monthly,active,0.0,2026-04-07,,
2019,3,Starter,annual,canceled,12.5,2025-11-09,2025-12-31,Budget cuts
2020,2,Starter,monthly,active,15.0,2025-11-30,,
2021,1,Free,monthly,active,0.0,2025-01-02,,
2022,5,Pro,annual,canceled,40.83,2026-02-22,2026-06-23,Poor support experience
2023,1,Free,monthly,active,0.0,2026-06-05,,
2024,2,Starter,monthly,active,15.0,2026-01-07,,
2025,1,Free,monthly,canceled,0.0,2024-10-26,2026-01-10,Budget cuts
2026,2,Starter,monthly,active,15.0,2024-06-30,,
2027,7,Enterprise,annual,active,165.83,2024-06-03,,
2028,3,Starter,annual,active,12.5,2025-09-07,,
2029,1,Free,monthly,active,0.0,2024-11-04,,
2030,1,Free,monthly,active,0.0,2024-09-02,,
2031,2,Starter,monthly,canceled,15.0,2025-10-12,2026-05-11,No longer needed
2032,1,Free,monthly,canceled,0.0,2025-12-02,2026-01-12,Budget cuts
2033,3,Starter,annual,active,12.5,2024-01-07,,
2034,5,Pro,annual,active,40.83,2024-03-11,,
2035,7,Enterprise,annual,canceled,165.83,2026-03-30,2026-05-28,No longer needed
2036,6,Enterprise,monthly,active,199.0,2025-03-12,,
2037,4,Pro,monthly,canceled,49.0,2025-09-25,2026-02-08,Missing features
2038,1,Free,monthly,active,0.0,2025-05-16,,
2039,4,Pro,monthly,active,49.0,2025-03-24,,
2040,4,Pro,monthly,active,49.0,2025-06-21,,
2041,1,Free,monthly,canceled,0.0,2025-07-21,2026-05-26,Switched to competitor
2042,2,Starter,monthly,active,15.0,2026-04-25,,
2043,7,Enterprise,annual,active,165.83,2024-06-14,,
2044,1,Free,monthly,canceled,0.0,2024-11-16,2026-06-13,Missing features
2045,2,Starter,monthly,active,15.0,2026-04-11,,
2046,3,Starter,annual,upgraded,12.5,2026-06-09,2026-06-30,
2047,1,Free,monthly,canceled,0.0,2024-11-11,2025-04-21,No longer needed
2048,4,Pro,monthly,active,49.0,2025-09-16,,
2049,4,Pro,monthly,active,49.0,2025-08-14,,
2050,6,Enterprise,monthly,canceled,199.0,2026-02-26,2026-05-24,No longer needed
2051,6,Enterprise,monthly,canceled,199.0,2026-04-02,2026-04-22,No longer needed
2052,2,Starter,monthly,active,15.0,2026-02-11,,
2053,1,Free,monthly,active,0.0,2026-01-18,,
2054,7,Enterprise,annual,active,165.83,2025-11-10,,
2055,4,Pro,monthly,active,49.0,2026-04-10,,
2056,7,Enterprise,annual,active,165.83,2024-06-23,,
2057,7,Enterprise,annual,active,165.83,2025-03-11,,
2058,4,Pro,monthly,active,49.0,2025-11-03,,
2059,2,Starter,monthly,canceled,15.0,2024-05-31,2026-05-11,Budget cuts
2060,1,Free,monthly,active,0.0,2025-07-05,,
2061,2,Starter,monthly,canceled,15.0,2026-02-03,2026-04-26,Missing features
2062,1,Free,monthly,canceled,0.0,2024-11-10,2026-06-21,Too expensive
2063,2,Starter,monthly,active,15.0,2026-05-26,,
2064,4,Pro,monthly,active,49.0,2025-03-20,,
2065,2,Starter,monthly,active,15.0,2026-01-07,,
2066,4,Pro,monthly,active,49.0,2025-05-17,,
2067,1,Free,monthly,active,0.0,2026-04-20,,
2068,2,Starter,monthly,canceled,15.0,2025-02-06,2026-02-28,Too expensive
2069,3,Starter,annual,active,12.5,2026-05-25,,
2070,3,Starter,annual,active,12.5,2024-07-30,,
2071,5,Pro,annual,active,40.83,2026-01-01,,
2072,4,Pro,monthly,active,49.0,2024-05-30,,
2073,2,Starter,monthly,active,15.0,2025-03-08,,
2074,5,Pro,annual,active,40.83,2025-09-17,,
2075,1,Free,monthly,canceled,0.0,2025-10-03,2025-12-01,Budget cuts
2076,2,Starter,monthly,active,15.0,2026-06-11,,
2077,1,Free,monthly,upgraded,0.0,2026-05-16,2026-06-30,
2078,1,Free,monthly,canceled,0.0,2026-02-14,2026-05-05,Switched to competitor
2079,2,Starter,monthly,active,15.0,2024-03-07,,
2080,1,Free,monthly,active,0.0,2025-02-18,,
2081,1,Free,monthly,active,0.0,2024-12-23,,
2082,1,Free,monthly,active,0.0,2024-02-10,,
2083,2,Starter,monthly,active,15.0,2025-04-17,,
2084,6,Enterprise,monthly,active,199.0,2025-10-17,,
2085,1,Free,monthly,canceled,0.0,2024-11-12,2025-07-21,Too expensive
2086,3,Starter,annual,active,12.5,2024-09-22,,
2087,1,Free,monthly,canceled,0.0,2024-07-08,2026-04-15,Budget cuts
2088,1,Free,monthly,active,0.0,2024-12-23,,
2089,1,Free,monthly,active,0.0,2025-02-12,,
2090,2,Starter,monthly,active,15.0,2026-04-01,,
2091,1,Free,monthly,active,0.0,2025-05-02,,
2092,2,Starter,monthly,active,15.0,2024-08-09,,
2093,2,Starter,monthly,active,15.0,2026-04-12,,
2094,4,Pro,monthly,upgraded,49.0,2026-05-14,2026-06-30,
2095,1,Free,monthly,active,0.0,2024-11-24,,
2096,1,Free,monthly,active,0.0,2024-10-27,,
2097,3,Starter,annual,canceled,12.5,2024-10-03,2025-06-04,No longer needed
2098,2,Starter,monthly,active,15.0,2026-06-23,,
2099,1,Free,monthly,active,0.0,2025-04-26,,
2100,1,Free,monthly,active,0.0,2025-12-28,,
2101,7,Enterprise,annual,active,165.83,2026-06-27,,
2102,2,Starter,monthly,canceled,15.0,2024-09-18,2025-06-03,Missing features
2103,7,Enterprise,annual,active,165.83,2024-04-02,,
2104,1,Free,monthly,active,0.0,2025-08-08,,
2105,4,Pro,monthly,active,49.0,2026-04-23,,
2106,2,Starter,monthly,canceled,15.0,2024-10-18,2025-02-18,Poor support experience
2107,4,Pro,monthly,active,49.0,2025-01-10,,
2108,2,Starter,monthly,active,15.0,2025-01-02,,
2109,2,Starter,monthly,active,15.0,2026-03-23,,
2110,2,Starter,monthly,active,15.0,2026-02-25,,
2111,2,Starter,monthly,active,15.0,2026-04-20,,
2112,2,Starter,monthly,active,15.0,2026-01-27,,
2113,5,Pro,annual,canceled,40.83,2025-07-19,2026-01-03,Too expensive
2114,6,Enterprise,monthly,canceled,199.0,2024-12-16,2026-03-19,Poor support experience
2115,6,Enterprise,monthly,canceled,199.0,2024-05-22,2026-01-01,Missing features
2116,5,Pro,annual,active,40.83,2024-03-02,,
2117,5,Pro,annual,canceled,40.83,2024-06-22,2025-07-28,Too expensive
2118,1,Free,monthly,active,0.0,2025-03-28,,
2119,3,Starter,annual,canceled,12.5,2024-10-05,2024-11-24,Missing features
2120,1,Free,monthly,active,0.0,2024-05-24,,
2121,5,Pro,annual,active,40.83,2025-12-19,,
2122,1,Free,monthly,active,0.0,2024-06-12,,
2123,1,Free,monthly,active,0.0,2024-12-20,,
2124,4,Pro,monthly,canceled,49.0,2024-05-19,2026-01-26,Switched to competitor
2125,2,Starter,monthly,active,15.0,2026-01-10,,
2126,1,Free,monthly,active,0.0,2024-05-08,,
2127,4,Pro,monthly,canceled,49.0,2026-04-14,2026-05-24,Switched to competitor
2128,2,Starter,monthly,active,15.0,2025-03-26,,
2129,1,Free,monthly,active,0.0,2024-01-08,,
2130,5,Pro,annual,active,40.83,2024-10-14,,
2131,1,Free,monthly,active,0.0,2026-04-25,,
2132,4,Pro,monthly,active,49.0,2024-08-12,,
2133,2,Starter,monthly,active,15.0,2025-06-06,,
2134,1,Free,monthly,canceled,0.0,2025-01-05,2025-04-28,Too expensive
2135,7,Enterprise,annual,active,165.83,2024-11-10,,
2136,4,Pro,monthly,active,49.0,2024-07-09,,
2137,3,Starter,annual,active,12.5,2024-01-18,,
2138,3,Starter,annual,upgraded,12.5,2026-04-13,2026-06-30,
2139,7,Enterprise,annual,active,165.83,2025-03-12,,
2140,2,Starter,monthly,active,15.0,2026-06-28,,
2141,1,Free,monthly,active,0.0,2024-07-05,,
2142,4,Pro,monthly,active,49.0,2025-12-26,,
2143,2,Starter,monthly,active,15.0,2026-03-08,,
2144,5,Pro,annual,canceled,40.83,2025-10-13,2026-03-02,Poor support experience
2145,1,Free,monthly,active,0.0,2025-05-01,,
2146,4,Pro,monthly,active,49.0,2024-10-25,,
2147,4,Pro,monthly,active,49.0,2026-01-09,,
2148,7,Enterprise,annual,canceled,165.83,2026-01-09,2026-04-12,Switched to competitor
2149,7,Enterprise,annual,active,165.83,2026-01-17,,
2150,1,Free,monthly,canceled,0.0,2024-04-24,2025-01-08,Poor support experience
2151,1,Free,monthly,canceled,0.0,2024-07-26,2025-07-14,Missing features
2152,1,Free,monthly,upgraded,0.0,2026-05-07,2026-06-30,
2153,1,Free,monthly,active,0.0,2024-01-16,,
2154,1,Free,monthly,active,0.0,2025-11-16,,
2155,1,Free,monthly,active,0.0,2025-11-01,,
2156,3,Starter,annual,active,12.5,2025-02-02,,
2157,4,Pro,monthly,active,49.0,2024-09-27,,
2158,1,Free,monthly,canceled,0.0,2024-08-10,2025-07-27,Too expensive
2159,1,Free,monthly,active,0.0,2025-09-26,,
2160,5,Pro,annual,active,40.83,2024-10-17,,
2161,1,Free,monthly,active,0.0,2024-03-13,,
2162,1,Free,monthly,active,0.0,2025-11-14,,
2163,6,Enterprise,monthly,active,199.0,2025-10-31,,
2164,1,Free,monthly,canceled,0.0,2025-07-19,2026-01-24,Switched to competitor
2165,1,Free,monthly,active,0.0,2026-04-06,,
2166,2,Starter,monthly,active,15.0,2026-06-15,,
2167,1,Free,monthly,active,0.0,2026-03-16,,
2168,4,Pro,monthly,canceled,49.0,2024-04-01,2024-08-17,Switched to competitor
2169,5,Pro,annual,active,40.83,2025-10-14,,
2170,6,Enterprise,monthly,downgraded,199.0,2026-05-29,2026-06-30,
2171,1,Free,monthly,active,0.0,2024-06-19,,
2172,1,Free,monthly,active,0.0,2025-07-22,,
2173,1,Free,monthly,active,0.0,2024-05-27,,
2174,2,Starter,monthly,active,15.0,2025-05-08,,
2175,1,Free,monthly,canceled,0.0,2025-11-18,2025-12-14,Missing features
2176,3,Starter,annual,active,12.5,2026-05-24,,
2177,6,Enterprise,monthly,active,199.0,2024-10-01,,
2178,1,Free,monthly,active,0.0,2024-07-15,,
2179,2,Starter,monthly,active,15.0,2024-09-17,,
2180,5,Pro,annual,active,40.83,2024-11-03,,
2181,1,Free,monthly,active,0.0,2024-04-15,,
2182,6,Enterprise,monthly,active,199.0,2025-06-02,,
2183,1,Free,monthly,active,0.0,2025-02-01,,
2184,2,Starter,monthly,canceled,15.0,2024-01-31,2024-03-02,Budget cuts
2185,1,Free,monthly,upgraded,0.0,2026-06-09,2026-06-30,
2186,1,Free,monthly,upgraded,0.0,2026-06-05,2026-06-30,
2187,1,Free,monthly,canceled,0.0,2024-07-22,2026-04-08,Missing features
2188,1,Free,monthly,active,0.0,2024-06-12,,
2189,1,Free,monthly,active,0.0,2024-09-23,,
2190,4,Pro,monthly,active,49.0,2024-09-20,,
2191,3,Starter,annual,active,12.5,2024-12-22,,
2192,4,Pro,monthly,active,49.0,2025-02-08,,
2193,2,Starter,monthly,active,15.0,2025-09-30,,
2194,1,Free,monthly,active,0.0,2026-02-05,,
2195,7,Enterprise,annual,downgraded,165.83,2026-06-19,2026-06-30,
2196,4,Pro,monthly,canceled,49.0,2024-02-03,2024-10-15,Too expensive
2197,7,Enterprise,annual,active,165.83,2024-08-27,,
2198,1,Free,monthly,canceled,0.0,2025-09-25,2026-05-23,Too expensive
2199,3,Starter,annual,canceled,12.5,2025-05-31,2025-08-21,Budget cuts
2200,2,Starter,monthly,upgraded,15.0,2026-05-20,2026-06-30,
