subscription_id,user_id,plan_id,start_date,end_date,status,mrr,cancellation_reason
2122,1321,2,2024-10-02,,active,15,
2123,1322,1,2025-07-26,2025-10-12,upgraded,0,
2124,1322,7,2025-10-12,2025-11-29,downgraded,165.83,
2125,1322,3,2025-11-29,2025-12-26,canceled,12.5,Too expensive
2126,1323,1,2025-12-31,2026-04-12,canceled,0,Switched to competitor
2127,1324,4,2024-12-04,2025-01-02,upgraded,49,
2128,1324,2,2025-01-02,2025-02-07,upgraded,15,
2129,1324,5,2025-02-07,,active,40.83,
2130,1325,1,2024-02-24,,active,0,
2131,1326,3,2024-09-11,2024-11-24,upgraded,12.5,
2132,1326,7,2024-11-24,2024-12-14,downgraded,165.83,
2133,1326,5,2024-12-14,2026-03-10,canceled,40.83,Budget cuts
2134,1327,2,2025-08-10,,active,15,
2135,1328,1,2024-12-29,2026-02-04,canceled,0,Too expensive
2136,1329,1,2025-04-07,2025-07-19,upgraded,0,
2137,1329,7,2025-07-19,,active,165.83,
2138,1330,1,2025-06-25,2025-12-06,canceled,0,Poor support experience
2139,1331,1,2025-05-25,,active,0,
2140,1332,2,2025-12-24,,active,15,
2141,1333,2,2024-10-25,,active,15,
2142,1334,2,2025-04-10,2025-10-15,canceled,15,No longer needed
2143,1335,1,2024-05-24,2026-02-05,canceled,0,Poor support experience
2144,1336,1,2026-05-18,,active,0,
2145,1337,2,2024-10-16,,active,15,
2146,1338,1,2025-05-18,2025-09-11,upgraded,0,
2147,1338,6,2025-09-11,2025-09-30,downgraded,199,
2148,1338,7,2025-09-30,,active,165.83,
2149,1339,3,2026-05-01,2026-06-14,upgraded,12.5,
2150,1339,2,2026-06-14,,active,15,
2151,1340,2,2024-01-29,,active,15,
2152,1341,1,2026-05-19,,active,0,
2153,1342,2,2024-03-15,,active,15,
2154,1343,1,2024-01-05,2024-02-07,upgraded,0,
2155,1343,5,2024-02-07,2024-04-21,upgraded,40.83,
2156,1343,7,2024-04-21,2024-07-04,downgraded,165.83,
2157,1343,2,2024-07-04,2025-06-29,canceled,15,Missing features
2158,1344,1,2024-06-08,,active,0,
2159,1345,2,2025-12-07,2026-02-03,upgraded,15,
2160,1345,7,2026-02-03,,active,165.83,
2161,1346,1,2024-02-12,,active,0,
2162,1347,2,2024-07-06,2024-09-29,upgraded,15,
2163,1347,6,2024-09-29,,active,199,
2164,1348,3,2024-10-18,2025-07-02,canceled,12.5,Missing features
2165,1349,3,2024-05-10,2025-10-27,canceled,12.5,Switched to competitor
2166,1350,1,2025-03-22,2025-06-26,upgraded,0,
2167,1350,2,2025-06-26,2025-09-01,upgraded,15,
2168,1350,4,2025-09-01,2026-03-07,canceled,49,Too expensive
2169,1351,1,2026-01-12,2026-06-27,canceled,0,Missing features
2170,1352,3,2025-10-21,2025-11-20,upgraded,12.5,
2171,1352,1,2025-11-20,2025-12-30,canceled,0,Switched to competitor
2172,1353,1,2026-06-11,2026-06-30,upgraded,0,
2173,1354,1,2025-02-23,2026-01-01,canceled,0,Switched to competitor
2174,1355,1,2024-01-07,2024-04-05,upgraded,0,
2175,1355,6,2024-04-05,2024-07-01,downgraded,199,
2176,1355,4,2024-07-01,2024-08-13,upgraded,49,
2177,1355,3,2024-08-13,,active,12.5,
2178,1356,2,2024-01-21,,active,15,
2179,1357,1,2025-09-19,2025-10-25,canceled,0,Switched to competitor
2180,1358,1,2025-10-14,2026-03-29,canceled,0,Switched to competitor
2181,1359,1,2025-02-24,,active,0,
2182,1360,1,2025-04-16,,active,0,
2183,1361,1,2024-09-08,2024-12-29,upgraded,0,
2184,1361,5,2024-12-29,2025-03-25,upgraded,40.83,
2185,1361,4,2025-03-25,2025-11-29,canceled,49,No longer needed
2186,1362,2,2026-06-02,,active,15,
2187,1363,3,2026-05-02,,active,12.5,
2188,1364,2,2024-07-03,2024-07-19,upgraded,15,
2189,1364,4,2024-07-19,2024-08-31,upgraded,49,
2190,1364,2,2024-08-31,,active,15,
2191,1365,2,2025-08-11,2025-11-09,upgraded,15,
2192,1365,6,2025-11-09,,active,199,
2193,1366,2,2025-06-27,2025-07-22,upgraded,15,
2194,1366,5,2025-07-22,2025-10-05,upgraded,40.83,
2195,1366,6,2025-10-05,2025-12-21,canceled,199,Missing features
2196,1367,1,2024-12-31,2025-04-20,upgraded,0,
2197,1367,6,2025-04-20,,active,199,
2198,1368,1,2024-12-12,2025-02-28,upgraded,0,
2199,1368,7,2025-02-28,2026-06-07,canceled,165.83,Switched to competitor
2200,1369,1,2025-09-25,,active,0,
2201,1370,4,2024-04-09,2024-07-08,upgraded,49,
2202,1370,2,2024-07-08,2024-09-17,upgraded,15,
2203,1370,6,2024-09-17,2025-02-03,canceled,199,Poor support experience
2204,1371,1,2025-08-21,2026-03-03,canceled,0,Switched to competitor
2205,1372,1,2024-06-30,,active,0,
2206,1373,3,2025-12-29,2026-02-28,upgraded,12.5,
2207,1373,6,2026-02-28,2026-06-14,downgraded,199,
2208,1373,7,2026-06-14,,active,165.83,
2209,1374,1,2026-05-21,2026-06-25,canceled,0,Poor support experience
2210,1375,1,2024-09-26,,active,0,
2211,1376,1,2024-05-13,2024-07-20,upgraded,0,
2212,1376,4,2024-07-20,2026-03-10,canceled,49,No longer needed
2213,1377,1,2025-12-12,,active,0,
2214,1378,1,2024-12-20,,active,0,
2215,1379,2,2024-04-26,2024-07-24,upgraded,15,
2216,1379,1,2024-07-24,,active,0,
2217,1380,4,2026-06-03,,active,49,
2218,1381,2,2026-03-15,,active,15,
2219,1382,2,2024-01-04,2024-02-11,upgraded,15,
2220,1382,7,2024-02-11,,active,165.83,
2221,1383,2,2025-12-26,2026-02-17,canceled,15,No longer needed
2222,1384,3,2024-01-07,,active,12.5,
2223,1385,4,2024-07-10,2024-09-21,upgraded,49,
2224,1385,3,2024-09-21,2024-11-22,upgraded,12.5,
2225,1385,4,2024-11-22,,active,49,
2226,1386,1,2025-03-12,2025-07-10,upgraded,0,
2227,1386,4,2025-07-10,,active,49,
2228,1387,1,2024-03-04,2024-06-22,upgraded,0,
2229,1387,6,2024-06-22,,active,199,
2230,1388,1,2025-08-25,2025-09-16,upgraded,0,
2231,1388,7,2025-09-16,,active,165.83,
2232,1389,4,2025-01-14,,active,49,
2233,1390,1,2025-04-21,,active,0,
2234,1391,1,2026-01-25,2026-05-03,upgraded,0,
2235,1391,7,2026-05-03,2026-06-23,downgraded,165.83,
2236,1391,2,2026-06-23,2026-06-30,upgraded,15,
2237,1392,1,2025-03-20,2025-05-04,upgraded,0,
2238,1392,2,2025-05-04,2025-06-06,upgraded,15,
2239,1392,3,2025-06-06,2025-09-04,upgraded,12.5,
2240,1392,7,2025-09-04,2026-04-06,canceled,165.83,Too expensive
2241,1393,3,2024-10-04,2024-10-22,upgraded,12.5,
2242,1393,7,2024-10-22,2024-12-24,downgraded,165.83,
2243,1393,4,2024-12-24,,active,49,
2244,1394,2,2025-09-13,2025-09-28,upgraded,15,
2245,1394,4,2025-09-28,,active,49,
2246,1395,1,2025-12-23,,active,0,
2247,1396,1,2024-12-12,2025-03-13,upgraded,0,
2248,1396,3,2025-03-13,2025-09-24,canceled,12.5,Missing features
2249,1397,1,2025-01-13,2025-02-01,upgraded,0,
2250,1397,6,2025-02-01,2025-03-21,downgraded,199,
2251,1397,2,2025-03-21,,active,15,
2252,1398,2,2025-10-11,,active,15,
2253,1399,4,2026-03-11,2026-06-13,canceled,49,Budget cuts
2254,1400,3,2025-06-07,2025-09-30,upgraded,12.5,
2255,1400,1,2025-09-30,2026-01-17,canceled,0,Switched to competitor
2256,1401,4,2025-04-05,2025-08-29,canceled,49,No longer needed
2257,1402,1,2025-10-10,2025-11-10,upgraded,0,
2258,1402,4,2025-11-10,2026-03-07,upgraded,49,
2259,1402,1,2026-03-07,2026-06-01,upgraded,0,
2260,1402,7,2026-06-01,,active,165.83,
2261,1403,2,2026-06-23,2026-06-30,upgraded,15,
2262,1404,1,2026-03-29,2026-05-17,canceled,0,Budget cuts
2263,1405,2,2024-01-26,2024-05-01,canceled,15,No longer needed
2264,1406,1,2024-06-09,2024-09-11,upgraded,0,
2265,1406,7,2024-09-11,2024-11-06,downgraded,165.83,
2266,1406,4,2024-11-06,,active,49,
2267,1407,4,2024-05-11,2024-09-02,upgraded,49,
2268,1407,5,2024-09-02,2024-10-03,upgraded,40.83,
2269,1407,4,2024-10-03,2024-12-17,upgraded,49,
2270,1407,5,2024-12-17,,active,40.83,
2271,1408,1,2024-01-27,2024-04-14,upgraded,0,
2272,1408,3,2024-04-14,2024-08-09,upgraded,12.5,
2273,1408,6,2024-08-09,2025-02-06,canceled,199,Switched to competitor
2274,1409,2,2024-02-10,2024-03-18,upgraded,15,
2275,1409,5,2024-03-18,2026-02-18,canceled,40.83,Poor support experience
2276,1410,1,2024-06-16,,active,0,
2277,1411,1,2025-02-14,2025-05-09,upgraded,0,
2278,1411,5,2025-05-09,2025-05-31,canceled,40.83,Too expensive
2279,1412,1,2024-06-11,2024-07-18,upgraded,0,
2280,1412,5,2024-07-18,,active,40.83,
2281,1413,2,2024-08-12,2025-02-11,canceled,15,Budget cuts
2282,1414,2,2025-05-19,2025-06-13,upgraded,15,
2283,1414,6,2025-06-13,,active,199,
2284,1415,1,2024-01-08,2024-01-31,upgraded,0,
2285,1415,4,2024-01-31,2024-04-22,upgraded,49,
2286,1415,3,2024-04-22,2024-05-24,upgraded,12.5,
2287,1415,5,2024-05-24,,active,40.83,
2288,1416,1,2025-10-04,2025-12-09,upgraded,0,
2289,1416,4,2025-12-09,2026-02-21,upgraded,49,
2290,1416,2,2026-02-21,,active,15,
2291,1417,3,2024-11-30,,active,12.5,
2292,1418,2,2024-07-08,2024-09-18,canceled,15,Missing features
2293,1419,4,2026-06-26,,active,49,
2294,1420,4,2024-11-13,,active,49,
2295,1421,4,2026-02-10,2026-03-22,upgraded,49,
2296,1421,1,2026-03-22,2026-05-23,upgraded,0,
2297,1421,5,2026-05-23,,active,40.83,
2298,1422,4,2026-06-24,2026-06-30,upgraded,49,
2299,1423,1,2024-06-12,2024-06-28,upgraded,0,
2300,1423,4,2024-06-28,,active,49,
2301,1424,4,2024-10-31,,active,49,
2302,1425,1,2024-06-27,,active,0,
2303,1426,1,2025-05-06,2025-07-03,upgraded,0,
2304,1426,5,2025-07-03,2026-06-12,canceled,40.83,No longer needed
2305,1427,1,2024-06-28,,active,0,
2306,1428,2,2026-04-01,,active,15,
2307,1429,4,2026-05-05,2026-05-23,upgraded,49,
2308,1429,5,2026-05-23,,active,40.83,
2309,1430,2,2025-09-04,,active,15,
2310,1431,1,2025-02-20,2025-04-21,upgraded,0,
2311,1431,2,2025-04-21,2025-07-26,canceled,15,Poor support experience
2312,1432,1,2025-01-03,2025-08-13,canceled,0,No longer needed
2313,1433,2,2024-02-13,,active,15,
2314,1434,1,2024-03-24,,active,0,
2315,1435,4,2026-01-27,2026-05-25,upgraded,49,
2316,1435,1,2026-05-25,2026-06-30,upgraded,0,
2317,1436,3,2025-11-03,2026-02-08,upgraded,12.5,
2318,1436,4,2026-02-08,2026-03-31,upgraded,49,
2319,1436,5,2026-03-31,,active,40.83,
2320,1437,4,2026-05-04,,active,49,
2321,1438,1,2024-09-04,2024-10-03,upgraded,0,
2322,1438,7,2024-10-03,,active,165.83,
2323,1439,4,2024-05-03,,active,49,
2324,1440,3,2025-12-15,2026-01-19,upgraded,12.5,
2325,1440,4,2026-01-19,,active,49,
2326,1441,1,2024-02-12,2024-03-28,upgraded,0,
2327,1441,6,2024-03-28,2024-05-04,downgraded,199,
2328,1441,2,2024-05-04,,active,15,
2329,1442,4,2025-03-08,2025-05-22,upgraded,49,
2330,1442,6,2025-05-22,2026-05-07,canceled,199,No longer needed
2331,1443,2,2025-05-01,2026-06-09,canceled,15,Switched to competitor
2332,1444,1,2025-09-10,2025-10-20,upgraded,0,
2333,1444,5,2025-10-20,,active,40.83,
2334,1445,1,2025-12-01,2026-02-20,upgraded,0,
2335,1445,4,2026-02-20,2026-05-23,upgraded,49,
2336,1445,7,2026-05-23,,active,165.83,
2337,1446,1,2026-03-31,,active,0,
2338,1447,2,2026-05-24,,active,15,
2339,1448,4,2024-09-12,2024-10-17,upgraded,49,
2340,1448,5,2024-10-17,,active,40.83,
2341,1449,3,2026-05-15,,active,12.5,
2342,1450,2,2024-01-25,2024-02-25,upgraded,15,
2343,1450,3,2024-02-25,,active,12.5,
2344,1451,1,2025-03-04,2025-04-18,canceled,0,Poor support experience
2345,1452,1,2024-09-06,2024-11-13,upgraded,0,
2346,1452,6,2024-11-13,,active,199,
2347,1453,1,2025-07-24,,active,0,
2348,1454,1,2024-11-03,2025-02-14,upgraded,0,
2349,1454,6,2025-02-14,2025-07-17,canceled,199,Poor support experience
2350,1455,1,2025-06-27,,active,0,
2351,1456,2,2024-04-11,,active,15,
2352,1457,2,2026-05-31,,active,15,
2353,1458,4,2026-04-27,2026-06-30,upgraded,49,
2354,1459,1,2025-04-05,2026-04-23,canceled,0,Too expensive
2355,1460,3,2025-09-05,2026-03-03,canceled,12.5,Too expensive
2356,1461,1,2025-01-13,2025-03-11,upgraded,0,
2357,1461,4,2025-03-11,2025-07-04,upgraded,49,
2358,1461,1,2025-07-04,2025-07-20,upgraded,0,
2359,1461,5,2025-07-20,,active,40.83,
2360,1462,1,2026-05-25,2026-06-30,upgraded,0,
2361,1463,1,2025-11-07,,active,0,
2362,1464,2,2025-10-06,,active,15,
2363,1465,1,2024-07-14,2026-05-27,canceled,0,Switched to competitor
2364,1466,2,2026-03-16,2026-06-27,upgraded,15,
2365,1466,4,2026-06-27,,active,49,
2366,1467,4,2025-06-16,2025-08-01,upgraded,49,
2367,1467,7,2025-08-01,2025-08-18,downgraded,165.83,
2368,1467,5,2025-08-18,2025-09-23,upgraded,40.83,
2369,1467,3,2025-09-23,,active,12.5,
2370,1468,2,2024-09-08,,active,15,
2371,1469,1,2025-01-20,,active,0,
2372,1470,1,2026-04-20,2026-06-30,upgraded,0,
2373,1471,1,2025-03-23,2025-04-14,upgraded,0,
2374,1471,4,2025-04-14,2025-06-26,upgraded,49,
2375,1471,3,2025-06-26,2025-10-01,upgraded,12.5,
2376,1471,2,2025-10-01,2026-02-26,canceled,15,No longer needed
2377,1472,1,2024-04-20,2024-06-15,upgraded,0,
2378,1472,3,2024-06-15,,active,12.5,
2379,1473,1,2024-01-11,2024-02-17,upgraded,0,
2380,1473,5,2024-02-17,2024-03-18,upgraded,40.83,
2381,1473,3,2024-03-18,,active,12.5,
2382,1474,1,2024-12-28,2025-01-19,upgraded,0,
2383,1474,6,2025-01-19,,active,199,
2384,1475,1,2024-01-18,2024-04-15,upgraded,0,
2385,1475,3,2024-04-15,2024-05-25,upgraded,12.5,
2386,1475,2,2024-05-25,2026-01-23,canceled,15,No longer needed
2387,1476,2,2024-08-14,,active,15,
2388,1477,2,2025-08-16,2025-09-23,upgraded,15,
2389,1477,6,2025-09-23,,active,199,
2390,1478,1,2026-05-21,,active,0,
2391,1479,1,2024-11-25,,active,0,
2392,1480,3,2026-03-17,2026-04-08,canceled,12.5,No longer needed
2393,1481,1,2024-01-25,,active,0,
2394,1482,3,2025-01-25,2025-06-11,canceled,12.5,No longer needed
2395,1483,1,2025-05-05,2025-06-08,upgraded,0,
2396,1483,3,2025-06-08,2025-08-22,upgraded,12.5,
2397,1483,7,2025-08-22,2026-06-29,canceled,165.83,Poor support experience
2398,1484,1,2026-02-17,2026-05-01,upgraded,0,
2399,1484,2,2026-05-01,2026-06-12,canceled,15,Too expensive
2400,1485,1,2024-06-01,2025-03-02,canceled,0,Missing features
2401,1486,1,2025-09-27,2025-12-13,upgraded,0,
2402,1486,6,2025-12-13,2026-02-12,downgraded,199,
2403,1486,7,2026-02-12,,active,165.83,
2404,1487,4,2024-06-20,,active,49,
2405,1488,4,2025-07-20,2025-11-01,upgraded,49,
2406,1488,1,2025-11-01,2026-05-05,canceled,0,Budget cuts
2407,1489,2,2025-06-09,2025-08-13,upgraded,15,
2408,1489,3,2025-08-13,2025-09-07,upgraded,12.5,
2409,1489,5,2025-09-07,2025-10-12,upgraded,40.83,
2410,1489,3,2025-10-12,,active,12.5,
2411,1490,1,2026-06-01,,active,0,
2412,1491,3,2025-10-17,2026-02-07,upgraded,12.5,
2413,1491,5,2026-02-07,2026-05-08,upgraded,40.83,
2414,1491,1,2026-05-08,2026-06-23,upgraded,0,
2415,1491,6,2026-06-23,,active,199,
2416,1492,4,2025-07-08,2025-09-05,upgraded,49,
2417,1492,6,2025-09-05,2025-10-18,downgraded,199,
2418,1492,5,2025-10-18,,active,40.83,
2419,1493,4,2025-06-20,2025-07-13,upgraded,49,
2420,1493,5,2025-07-13,2025-09-26,upgraded,40.83,
2421,1493,1,2025-09-26,2026-01-07,upgraded,0,
2422,1493,4,2026-01-07,,active,49,
2423,1494,1,2025-09-10,2025-11-14,upgraded,0,
2424,1494,4,2025-11-14,2025-12-28,upgraded,49,
2425,1494,2,2025-12-28,2026-03-18,upgraded,15,
2426,1494,5,2026-03-18,2026-05-12,canceled,40.83,No longer needed
2427,1495,1,2025-04-05,2025-06-14,upgraded,0,
2428,1495,2,2025-06-14,2025-08-20,upgraded,15,
2429,1495,1,2025-08-20,,active,0,
2430,1496,2,2025-05-13,2025-08-20,upgraded,15,
2431,1496,4,2025-08-20,2025-12-04,upgraded,49,
2432,1496,3,2025-12-04,,active,12.5,
2433,1497,1,2024-10-29,2025-01-10,upgraded,0,
2434,1497,4,2025-01-10,2025-03-13,canceled,49,Switched to competitor
2435,1498,1,2025-07-18,,active,0,
2436,1499,1,2024-10-03,2025-01-11,upgraded,0,
2437,1499,5,2025-01-11,2025-04-12,upgraded,40.83,
2438,1499,3,2025-04-12,,active,12.5,
2439,1500,1,2024-11-30,2025-03-13,upgraded,0,
2440,1500,7,2025-03-13,2025-12-16,canceled,165.83,Too expensive
2441,1501,2,2025-11-13,2025-12-11,upgraded,15,
2442,1501,1,2025-12-11,,active,0,
2443,1502,3,2024-05-27,2024-08-06,canceled,12.5,Budget cuts
2444,1503,1,2025-03-04,,active,0,
2445,1504,1,2026-05-29,2026-06-30,upgraded,0,
2446,1505,2,2026-04-11,,active,15,
2447,1506,4,2025-10-08,2025-12-11,upgraded,49,
2448,1506,7,2025-12-11,,active,165.83,
2449,1507,1,2024-08-19,2024-11-02,upgraded,0,
2450,1507,6,2024-11-02,2025-02-18,downgraded,199,
2451,1507,3,2025-02-18,2025-05-11,upgraded,12.5,
2452,1507,6,2025-05-11,,active,199,
2453,1508,1,2026-03-31,2026-05-29,upgraded,0,
2454,1508,5,2026-05-29,,active,40.83,
2455,1509,1,2025-12-15,2026-04-06,upgraded,0,
2456,1509,5,2026-04-06,2026-06-30,upgraded,40.83,
2457,1510,1,2025-11-09,,active,0,
2458,1511,1,2025-01-14,2025-04-30,upgraded,0,
2459,1511,4,2025-04-30,2025-08-28,upgraded,49,
2460,1511,1,2025-08-28,2025-12-02,upgraded,0,
2461,1511,7,2025-12-02,2026-06-11,canceled,165.83,Switched to competitor
2462,1512,1,2024-10-20,2025-01-01,upgraded,0,
2463,1512,3,2025-01-01,,active,12.5,
2464,1513,1,2024-06-02,,active,0,
2465,1514,2,2024-06-30,,active,15,
2466,1515,1,2024-02-11,,active,0,
2467,1516,4,2025-02-04,2025-05-04,upgraded,49,
2468,1516,5,2025-05-04,,active,40.83,
2469,1517,1,2025-04-18,,active,0,
2470,1518,2,2025-02-06,,active,15,
2471,1519,1,2026-04-06,2026-04-30,canceled,0,No longer needed
2472,1520,1,2026-06-15,,active,0,
2473,1521,1,2024-09-01,2024-10-29,upgraded,0,
2474,1521,6,2024-10-29,2024-11-25,downgraded,199,
2475,1521,1,2024-11-25,,active,0,
2476,1522,1,2025-11-02,,active,0,
2477,1523,1,2025-04-19,,active,0,
2478,1524,1,2026-06-07,2026-06-30,upgraded,0,
2479,1525,1,2024-09-02,2024-11-12,upgraded,0,
2480,1525,3,2024-11-12,,active,12.5,
2481,1526,1,2026-03-30,,active,0,
2482,1527,3,2024-10-07,,active,12.5,
2483,1528,3,2024-10-24,,active,12.5,
2484,1529,1,2026-06-24,2026-06-30,upgraded,0,
2485,1530,2,2024-09-17,,active,15,
2486,1531,2,2024-03-18,,active,15,
2487,1532,3,2025-05-23,2026-02-13,canceled,12.5,Budget cuts
2488,1533,1,2025-07-12,2025-08-14,upgraded,0,
2489,1533,3,2025-08-14,2025-09-05,upgraded,12.5,
2490,1533,1,2025-09-05,,active,0,
2491,1534,3,2024-06-22,2024-09-09,canceled,12.5,Switched to competitor
2492,1535,1,2025-07-09,2025-09-26,upgraded,0,
2493,1535,7,2025-09-26,2026-01-11,downgraded,165.83,
2494,1535,1,2026-01-11,2026-04-08,upgraded,0,
2495,1535,5,2026-04-08,,active,40.83,
2496,1536,1,2024-07-02,2024-09-06,upgraded,0,
2497,1536,5,2024-09-06,2024-10-21,upgraded,40.83,
2498,1536,4,2024-10-21,,active,49,
2499,1537,1,2024-10-11,2025-05-26,canceled,0,Switched to competitor
2500,1538,1,2026-04-03,,active,0,
2501,1539,1,2024-01-31,2024-03-23,upgraded,0,
2502,1539,3,2024-03-23,2025-02-20,canceled,12.5,Poor support experience
2503,1540,4,2025-09-27,2025-12-13,upgraded,49,
2504,1540,6,2025-12-13,2026-03-29,downgraded,199,
2505,1540,2,2026-03-29,2026-06-08,upgraded,15,
2506,1540,7,2026-06-08,,active,165.83,
2507,1541,2,2024-11-25,2026-01-15,canceled,15,Missing features
2508,1542,1,2025-03-01,2025-05-11,canceled,0,Poor support experience
2509,1543,2,2025-08-30,2025-12-07,canceled,15,No longer needed
2510,1544,3,2024-11-15,2024-12-07,upgraded,12.5,
2511,1544,1,2024-12-07,2025-02-03,canceled,0,Missing features
2512,1545,1,2024-06-05,2024-06-24,upgraded,0,
2513,1545,4,2024-06-24,2024-10-12,upgraded,49,
2514,1545,3,2024-10-12,2024-11-09,upgraded,12.5,
2515,1545,2,2024-11-09,2025-12-11,canceled,15,Poor support experience
2516,1546,2,2024-10-18,2026-04-19,canceled,15,Budget cuts
2517,1547,1,2024-09-27,2024-10-13,upgraded,0,
2518,1547,4,2024-10-13,2024-12-19,upgraded,49,
2519,1547,3,2024-12-19,2025-05-05,canceled,12.5,Missing features
2520,1548,1,2026-05-11,,active,0,
2521,1549,1,2024-04-12,,active,0,
2522,1550,1,2025-08-25,2025-12-20,upgraded,0,
2523,1550,3,2025-12-20,2026-02-13,canceled,12.5,No longer needed
2524,1551,1,2024-03-24,,active,0,
2525,1552,3,2024-06-22,2024-08-14,upgraded,12.5,
2526,1552,2,2024-08-14,2024-08-30,upgraded,15,
2527,1552,1,2024-08-30,,active,0,
2528,1553,1,2025-07-14,2025-08-30,upgraded,0,
2529,1553,5,2025-08-30,,active,40.83,
2530,1554,1,2025-02-25,,active,0,
2531,1555,1,2024-01-02,,active,0,
2532,1556,1,2025-12-29,,active,0,
2533,1557,1,2024-01-03,,active,0,
2534,1558,1,2026-06-08,,active,0,
2535,1559,1,2024-07-11,2025-04-11,canceled,0,Budget cuts
2536,1560,2,2024-03-03,2024-12-18,canceled,15,No longer needed
2537,1561,4,2024-06-30,2024-09-17,upgraded,49,
2538,1561,5,2024-09-17,,active,40.83,
2539,1562,3,2024-07-24,2024-11-18,upgraded,12.5,
2540,1562,6,2024-11-18,2024-12-19,downgraded,199,
2541,1562,5,2024-12-19,,active,40.83,
2542,1563,1,2026-03-10,2026-06-09,upgraded,0,
2543,1563,2,2026-06-09,,active,15,
2544,1564,1,2025-06-18,2025-09-26,upgraded,0,
2545,1564,6,2025-09-26,2025-11-08,canceled,199,Missing features
2546,1565,1,2024-09-04,2024-12-04,canceled,0,Poor support experience
2547,1566,1,2025-10-04,2025-12-29,upgraded,0,
2548,1566,5,2025-12-29,2026-02-21,upgraded,40.83,
2549,1566,1,2026-02-21,2026-04-20,upgraded,0,
2550,1566,7,2026-04-20,,active,165.83,
2551,1567,1,2024-01-02,2025-09-14,canceled,0,Budget cuts
2552,1568,1,2025-11-16,2026-03-08,canceled,0,No longer needed
2553,1569,1,2024-12-31,2025-04-26,upgraded,0,
2554,1569,2,2025-04-26,,active,15,
2555,1570,1,2024-08-24,,active,0,
2556,1571,1,2026-01-25,2026-04-05,canceled,0,Too expensive
2557,1572,1,2024-08-02,2024-11-22,upgraded,0,
2558,1572,7,2024-11-22,2025-01-10,downgraded,165.83,
2559,1572,2,2025-01-10,2025-07-05,canceled,15,No longer needed
2560,1573,1,2025-07-08,2025-10-07,upgraded,0,
2561,1573,3,2025-10-07,2025-10-28,upgraded,12.5,
2562,1573,4,2025-10-28,2025-12-16,upgraded,49,
2563,1573,1,2025-12-16,2026-04-30,canceled,0,Switched to competitor
2564,1574,1,2024-03-31,2024-07-02,upgraded,0,
2565,1574,7,2024-07-02,,active,165.83,
2566,1575,1,2025-12-13,2026-01-28,upgraded,0,
2567,1575,5,2026-01-28,2026-05-13,upgraded,40.83,
2568,1575,2,2026-05-13,2026-06-30,upgraded,15,
2569,1576,4,2026-01-25,2026-02-20,upgraded,49,
2570,1576,2,2026-02-20,,active,15,
2571,1577,4,2024-02-02,,active,49,
2572,1578,1,2025-04-30,,active,0,
2573,1579,1,2024-03-15,2026-01-25,canceled,0,Poor support experience
2574,1580,1,2025-08-22,,active,0,
2575,1581,1,2026-05-06,2026-05-25,upgraded,0,
2576,1581,2,2026-05-25,,active,15,
2577,1582,2,2025-01-19,2025-03-12,upgraded,15,
2578,1582,4,2025-03-12,2025-09-12,canceled,49,Missing features
2579,1583,1,2025-07-27,2025-09-16,canceled,0,Switched to competitor
2580,1584,1,2024-09-03,2024-11-08,upgraded,0,
2581,1584,4,2024-11-08,2024-12-31,upgraded,49,
2582,1584,7,2024-12-31,2025-03-04,downgraded,165.83,
2583,1584,5,2025-03-04,,active,40.83,
2584,1585,3,2024-04-05,2024-06-24,upgraded,12.5,
2585,1585,2,2024-06-24,2024-07-26,canceled,15,Budget cuts
2586,1586,1,2025-06-14,2025-07-02,upgraded,0,
2587,1586,7,2025-07-02,2025-09-13,downgraded,165.83,
2588,1586,5,2025-09-13,2025-11-08,canceled,40.83,No longer needed
2589,1587,1,2026-05-17,2026-06-29,upgraded,0,
2590,1587,5,2026-06-29,2026-06-30,upgraded,40.83,
2591,1588,2,2026-02-14,2026-03-31,canceled,15,Too expensive
2592,1589,1,2024-02-28,,active,0,
2593,1590,1,2025-10-23,,active,0,
2594,1591,1,2025-05-17,2026-04-17,canceled,0,Too expensive
2595,1592,1,2024-02-11,2024-05-29,canceled,0,Switched to competitor
2596,1593,1,2024-03-31,2024-06-11,upgraded,0,
2597,1593,3,2024-06-11,2026-05-13,canceled,12.5,Budget cuts
2598,1594,1,2024-08-21,2024-12-07,upgraded,0,
2599,1594,4,2024-12-07,,active,49,
2600,1595,1,2026-01-01,2026-02-14,upgraded,0,
2601,1595,5,2026-02-14,2026-03-14,upgraded,40.83,
2602,1595,3,2026-03-14,2026-06-24,upgraded,12.5,
2603,1595,1,2026-06-24,,active,0,
2604,1596,1,2026-03-16,2026-04-12,canceled,0,Switched to competitor
2605,1597,2,2026-04-01,2026-06-29,upgraded,15,
2606,1597,3,2026-06-29,,active,12.5,
2607,1598,4,2025-10-02,,active,49,
2608,1599,1,2025-06-25,2025-09-09,upgraded,0,
2609,1599,5,2025-09-09,,active,40.83,
2610,1600,1,2025-06-18,,active,0,
2611,1601,4,2026-01-09,2026-04-22,upgraded,49,
2612,1601,7,2026-04-22,2026-06-12,canceled,165.83,Budget cuts
2613,1602,2,2024-10-25,2024-12-04,upgraded,15,
2614,1602,6,2024-12-04,2025-04-01,downgraded,199,
2615,1602,4,2025-04-01,,active,49,
2616,1603,1,2026-01-08,2026-04-17,upgraded,0,
